날짜,계절,휴일유무,출근길유무,날씨,온도,체감온도,습도,풍속,비회원대여,회원대여,합계대여,카테고리
2012-03-13 07:00:00,봄,예,아니오,흐림,18.86 도,22.73 도,82,19.0012,16,292,308,매우많음
2012-03-13 08:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,82,19.0012,22,571,593,
2012-03-13 09:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,82,19.0012,18,324,342,매우많음
2012-03-13 10:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,77,15.0013,28,115,143,적음
2012-03-13 11:00:00,봄,예,아니오,맑음,22.14 도,25.76 도,73,19.0012,64,155,219,보통
2012-03-13 12:00:00,봄,예,아니오,맑음,24.60 도,30.30 도,60,19.0012,47,197,244,보통
2012-03-13 13:00:00,봄,예,아니오,맑음,24.60 도,30.30 도,60,26.0027,53,180,233,보통
2012-03-13 14:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,53,22.0028,52,160,212,보통
2012-03-13 15:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,39,15.0013,68,196,264,많음
2012-03-13 16:00:00,봄,예,아니오,맑음,29.52 도,32.58 도,34,26.0027,53,312,365,
2012-03-13 17:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,37,7.0015,62,614,676,
2012-03-13 18:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,34,19.9995,96,638,734,
2012-03-13 19:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,47,15.0013,50,429,479,
2012-03-13 20:00:00,봄,예,아니오,맑음,24.60 도,31.06 도,49,11.0014,45,306,351,
2012-03-13 21:00:00,봄,예,아니오,맑음,23.78 도,27.27 도,56,7.0015,44,200,244,보통
2012-03-13 22:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,60,6.0032,24,146,170,보통
2012-03-13 23:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,56,8.9981,8,79,87,적음
2012-03-14 00:00:00,봄,예,아니오,맑음,22.14 도,25.76 도,60,7.0015,5,34,39,매우적음
2012-03-14 01:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,63,6.0032,2,25,27,매우적음
2012-03-14 02:00:00,봄,예,아니오,맑음,20.50 도,24.24 도,68,12.998,0,2,2,매우적음
2012-03-14 03:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,72,12.998,1,3,4,매우적음
2012-03-14 04:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,67,6.0032,1,4,5,매우적음
2012-03-14 05:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,82,8.9981,2,25,27,매우적음
2012-03-14 06:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,82,6.0032,1,120,121,적음
2012-03-14 07:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,82,7.0015,20,348,368,
2012-03-14 08:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,82,0.0,34,628,662,
2012-03-14 09:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,68,0.0,26,325,351,
2012-03-14 10:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,56,7.0015,38,150,188,보통
2012-03-14 11:00:00,봄,예,아니오,흐림,25.42 도,31.06 도,41,11.0014,65,155,220,보통
2012-03-14 12:00:00,봄,예,아니오,흐림,26.24 도,31.06 도,29,0.0,55,212,267,많음
2012-03-14 13:00:00,봄,예,아니오,맑음,27.06 도,31.06 도,27,15.0013,57,197,254,많음
2012-03-14 14:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,23,22.0028,61,163,224,보통
2012-03-14 15:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,24,0.0,86,197,283,많음
2012-03-14 16:00:00,봄,예,아니오,맑음,29.52 도,31.82 도,25,12.998,78,278,356,
2012-03-14 17:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,28,6.0032,140,642,782,
2012-03-14 18:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,32,0.0,102,647,749,
2012-03-14 19:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,33,11.0014,70,402,472,
2012-03-14 20:00:00,봄,예,아니오,맑음,25.42 도,31.06 도,35,7.0015,44,286,330,매우많음
2012-03-14 21:00:00,봄,예,아니오,맑음,24.60 도,31.06 도,40,6.0032,47,241,288,많음
2012-03-14 22:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,55,8.9981,43,159,202,보통
2012-03-14 23:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,43,11.0014,19,72,91,적음
2012-03-15 00:00:00,봄,예,아니오,맑음,22.14 도,25.76 도,49,8.9981,14,46,60,적음
2012-03-15 01:00:00,봄,예,아니오,맑음,20.50 도,24.24 도,59,7.0015,15,8,23,매우적음
2012-03-15 02:00:00,봄,예,아니오,맑음,20.50 도,24.24 도,59,0.0,14,5,19,매우적음
2012-03-15 03:00:00,봄,예,아니오,맑음,20.50 도,24.24 도,63,0.0,0,7,7,매우적음
2012-03-15 04:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,77,7.0015,11,3,14,매우적음
2012-03-15 05:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,67,0.0,2,24,26,매우적음
2012-03-15 06:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,72,6.0032,4,113,117,적음
2012-03-15 07:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,72,6.0032,14,367,381,
2012-03-15 08:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,77,7.0015,21,602,623,
2012-03-15 09:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,77,6.0032,30,285,315,매우많음
2012-03-15 10:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,68,7.0015,34,130,164,보통
2012-03-15 11:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,60,8.9981,60,151,211,보통
2012-03-15 12:00:00,봄,예,아니오,흐림,25.42 도,31.06 도,50,8.9981,59,206,265,많음
2012-03-15 13:00:00,봄,예,아니오,흐림,27.06 도,31.06 도,41,6.0032,62,211,273,많음
2012-03-15 14:00:00,봄,예,아니오,흐림,29.52 도,32.58 도,30,7.0015,81,177,258,많음
2012-03-15 15:00:00,봄,예,아니오,맑음,29.52 도,32.58 도,32,15.0013,100,187,287,많음
2012-03-15 16:00:00,봄,예,아니오,맑음,29.52 도,32.58 도,37,26.0027,95,331,426,
2012-03-15 17:00:00,봄,예,아니오,맑음,28.70 도,31.82 도,39,16.9979,79,634,713,
2012-03-15 18:00:00,봄,예,아니오,맑음,27.06 도,31.06 도,44,19.0012,98,648,746,
2012-03-15 19:00:00,봄,예,아니오,흐림,26.24 도,31.06 도,50,12.998,72,353,425,
2012-03-15 20:00:00,봄,예,아니오,흐림,23.78 도,27.27 도,60,23.9994,60,270,330,매우많음
2012-03-15 21:00:00,봄,예,아니오,맑음,22.14 도,25.76 도,68,19.0012,36,207,243,보통
2012-03-15 22:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,68,8.9981,32,137,169,보통
2012-03-15 23:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,72,12.998,12,85,97,적음
2012-03-16 00:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,77,16.9979,8,49,57,적음
2012-03-16 01:00:00,봄,예,아니오,흐림,17.22 도,21.21 도,82,22.0028,4,22,26,매우적음
2012-03-16 02:00:00,봄,예,아니오,흐림,17.22 도,21.21 도,82,12.998,0,4,4,매우적음
2012-03-16 03:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,19.0012,0,3,3,매우적음
2012-03-16 04:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,16.9979,0,3,3,매우적음
2012-03-16 05:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,15.0013,2,30,32,매우적음
2012-03-16 06:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,11.0014,3,96,99,적음
2012-03-16 07:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,12.998,13,265,278,많음
2012-03-16 08:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,15.0013,28,534,562,
2012-03-16 09:00:00,봄,예,아니오,흐림,17.22 도,21.21 도,82,0.0,35,277,312,매우많음
2012-03-16 10:00:00,봄,예,아니오,흐림,16.40 도,20.45 도,87,6.0032,44,136,180,보통
2012-03-16 11:00:00,봄,예,아니오,흐림,18.04 도,21.97 도,77,0.0,40,167,207,보통
2012-03-16 12:00:00,봄,예,아니오,흐림,18.04 도,21.97 도,82,8.9981,72,222,294,많음
2012-03-16 13:00:00,봄,예,아니오,흐림,18.86 도,22.73 도,77,6.0032,52,208,260,많음
2012-03-16 14:00:00,봄,예,아니오,흐림,19.68 도,23.48 도,72,0.0,56,146,202,보통
2012-03-16 15:00:00,봄,예,아니오,비,18.86 도,22.73 도,82,7.0015,19,88,107,적음
2012-03-16 16:00:00,봄,예,아니오,비,19.68 도,23.48 도,77,0.0,18,111,129,적음
2012-03-16 17:00:00,봄,예,아니오,비,19.68 도,23.48 도,82,6.0032,23,235,258,많음
2012-03-16 18:00:00,봄,예,아니오,비,19.68 도,23.48 도,82,6.0032,31,377,408,
2012-03-16 19:00:00,봄,예,아니오,흐림,18.86 도,22.73 도,88,0.0,23,273,296,많음
2012-03-16 20:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,0.0,31,204,235,보통
2012-03-16 21:00:00,봄,예,아니오,흐림,18.04 도,21.97 도,94,0.0,8,144,152,보통
2012-03-16 22:00:00,봄,예,아니오,흐림,18.04 도,21.97 도,94,0.0,16,132,148,적음
2012-03-16 23:00:00,봄,예,아니오,흐림,18.04 도,21.97 도,94,0.0,22,104,126,적음
2012-03-17 00:00:00,봄,예,예,흐림,18.04 도,21.97 도,94,6.0032,13,87,100,적음
2012-03-17 01:00:00,봄,예,예,흐림,18.04 도,21.97 도,94,0.0,12,57,69,적음
2012-03-17 02:00:00,봄,예,예,흐림,18.04 도,21.97 도,88,0.0,10,32,42,매우적음
2012-03-17 03:00:00,봄,예,예,흐림,18.04 도,21.97 도,88,0.0,2,24,26,매우적음
2012-03-17 04:00:00,봄,예,예,흐림,17.22 도,21.21 도,94,0.0,0,2,2,매우적음
2012-03-17 05:00:00,봄,예,예,흐림,17.22 도,21.21 도,94,6.0032,5,3,8,매우적음
2012-03-17 06:00:00,봄,예,예,흐림,17.22 도,21.21 도,94,12.998,1,29,30,매우적음
2012-03-17 07:00:00,봄,예,예,흐림,16.40 도,20.45 도,100,8.9981,29,57,86,적음
2012-03-17 08:00:00,봄,예,예,흐림,17.22 도,21.21 도,94,7.0015,63,155,218,보통
2012-03-17 09:00:00,봄,예,예,흐림,18.04 도,21.97 도,88,6.0032,104,217,321,매우많음
2012-03-17 10:00:00,봄,예,예,흐림,20.50 도,24.24 도,77,6.0032,140,303,443,
2012-03-17 11:00:00,봄,예,예,흐림,21.32 도,25.00 도,77,8.9981,226,359,585,
2012-03-17 12:00:00,봄,예,예,맑음,22.96 도,26.52 도,68,11.0014,286,365,651,
2012-03-17 13:00:00,봄,예,예,맑음,24.60 도,30.30 도,60,7.0015,286,400,686,
2012-03-17 14:00:00,봄,예,예,맑음,25.42 도,31.06 도,53,6.0032,352,338,690,
2012-03-17 15:00:00,봄,예,예,맑음,26.24 도,31.06 도,53,8.9981,357,322,679,
2012-03-17 16:00:00,봄,예,예,맑음,26.24 도,31.06 도,50,0.0,367,318,685,
2012-03-17 17:00:00,봄,예,예,맑음,26.24 도,31.06 도,50,8.9981,291,357,648,
2012-03-17 18:00:00,봄,예,예,맑음,25.42 도,31.06 도,57,19.9995,221,339,560,
2012-03-17 19:00:00,봄,예,예,맑음,23.78 도,27.27 도,64,19.0012,155,262,417,
2012-03-17 20:00:00,봄,예,예,맑음,22.96 도,26.52 도,64,12.998,89,182,271,많음
2012-03-17 21:00:00,봄,예,예,맑음,22.14 도,25.76 도,68,11.0014,54,169,223,보통
2012-03-17 22:00:00,봄,예,예,맑음,22.14 도,25.76 도,68,0.0,58,153,211,보통
2012-03-17 23:00:00,봄,예,예,맑음,20.50 도,24.24 도,77,11.0014,34,151,185,보통
2012-03-18 00:00:00,봄,예,예,맑음,18.86 도,22.73 도,88,12.998,27,80,107,적음
2012-03-18 01:00:00,봄,예,예,맑음,18.86 도,22.73 도,82,8.9981,25,88,113,적음
2012-03-18 02:00:00,봄,예,예,흐림,18.86 도,22.73 도,82,7.0015,15,41,56,적음
2012-03-18 03:00:00,봄,예,예,흐림,18.04 도,21.97 도,88,8.9981,3,15,18,매우적음
2012-03-18 04:00:00,봄,예,예,흐림,17.22 도,21.21 도,94,11.0014,6,8,14,매우적음
2012-03-18 05:00:00,봄,예,예,흐림,16.40 도,20.45 도,94,7.0015,0,6,6,매우적음
2012-03-18 06:00:00,봄,예,예,흐림,16.40 도,20.45 도,94,7.0015,2,9,11,매우적음
2012-03-18 07:00:00,봄,예,예,비,17.22 도,21.21 도,88,11.0014,17,25,42,매우적음
2012-03-18 08:00:00,봄,예,예,흐림,17.22 도,21.21 도,88,7.0015,25,71,96,적음
2012-03-18 09:00:00,봄,예,예,흐림,17.22 도,21.21 도,88,6.0032,65,113,178,보통
2012-03-18 10:00:00,봄,예,예,흐림,17.22 도,21.21 도,88,7.0015,139,212,351,
2012-03-18 11:00:00,봄,예,예,흐림,18.04 도,21.97 도,82,11.0014,129,239,368,
2012-03-18 12:00:00,봄,예,예,흐림,18.04 도,21.97 도,88,8.9981,222,281,503,
2012-03-18 13:00:00,봄,예,예,흐림,18.86 도,22.73 도,82,11.0014,198,346,544,
2012-03-18 14:00:00,봄,예,예,흐림,20.50 도,24.24 도,77,6.0032,218,303,521,
2012-03-18 15:00:00,봄,예,예,맑음,22.14 도,25.76 도,68,6.0032,240,314,554,
2012-03-18 16:00:00,봄,예,예,맑음,22.14 도,25.76 도,73,6.0032,229,312,541,
2012-03-18 17:00:00,봄,예,예,맑음,22.96 도,26.52 도,64,6.0032,233,308,541,
2012-03-18 18:00:00,봄,예,예,맑음,22.96 도,26.52 도,64,11.0014,165,294,459,
2012-03-18 19:00:00,봄,예,예,맑음,22.96 도,26.52 도,64,11.0014,118,234,352,
2012-03-18 20:00:00,봄,예,예,맑음,21.32 도,25.00 도,77,8.9981,59,139,198,보통
2012-03-18 21:00:00,봄,예,예,맑음,21.32 도,25.00 도,72,6.0032,44,129,173,보통
2012-03-18 22:00:00,봄,예,예,맑음,20.50 도,24.24 도,77,7.0015,21,79,100,적음
2012-03-18 23:00:00,봄,예,예,맑음,19.68 도,23.48 도,82,11.0014,7,39,46,매우적음
2012-03-19 00:00:00,봄,예,아니오,맑음,19.68 도,23.48 도,82,7.0015,4,19,23,매우적음
2012-03-19 01:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,7.0015,0,15,15,매우적음
2012-03-19 02:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,11.0014,1,7,8,매우적음
2012-03-19 03:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,6.0032,0,2,2,매우적음
2012-03-19 04:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,94,0.0,0,3,3,매우적음
2012-03-19 05:00:00,봄,예,아니오,맑음,18.04 도,21.97 도,94,0.0,0,31,31,매우적음
2012-03-19 06:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,8.9981,2,118,120,적음
2012-03-19 07:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,12.998,25,329,354,
2012-03-19 08:00:00,봄,예,아니오,맑음,18.86 도,22.73 도,88,7.0015,16,563,579,
2012-03-19 09:00:00,봄,예,아니오,맑음,20.50 도,24.24 도,72,11.0014,55,276,331,매우많음
2012-03-19 10:00:00,봄,예,아니오,맑음,21.32 도,25.00 도,72,8.9981,56,128,184,보통
2012-03-19 11:00:00,봄,예,아니오,맑음,22.96 도,26.52 도,68,11.0014,56,145,201,보통
2012-03-19 12:00:00,봄,예,아니오,맑음,24.60 도,30.30 도,64,16.9979,71,211,282,많음
2012-03-19 13:00:00,봄,예,아니오,맑음,25.42 도,30.30 도,61,16.9979,69,194,263,많음
2012-03-19 14:00:00,봄,예,아니오,흐림,26.24 도,31.06 도,57,12.998,60,200,260,많음
2012-03-19 15:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,57,15.0013,97,189,286,많음
2012-03-19 16:00:00,봄,예,아니오,맑음,27.06 도,31.06 도,50,15.0013,65,320,385,
2012-03-19 17:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,53,15.0013,106,615,721,
2012-03-19 18:00:00,봄,예,아니오,맑음,26.24 도,31.06 도,57,16.9979,120,681,801,
2012-03-19 19:00:00,봄,예,아니오,맑음,25.42 도,30.30 도,61,15.0013,86,463,549,
2012-03-19 20:00:00,봄,예,아니오,맑음,24.60 도,30.30 도,64,15.0013,34,296,330,매우많음
2012-03-19 21:00:00,봄,예,아니오,맑음,24.60 도,30.30 도,64,11.0014,33,190,223,보통
2012-03-19 22:00:00,봄,예,아니오,흐림,22.96 도,26.52 도,73,11.0014,17,131,148,적음
2012-03-19 23:00:00,봄,예,아니오,흐림,22.96 도,26.52 도,78,8.9981,9,45,54,적음
2012-04-01 00:00:00,여름,예,예,흐림,14.76 도,16.66 도,76,16.9979,8,59,67,적음
2012-04-01 01:00:00,여름,예,예,흐림,14.76 도,17.43 도,76,11.0014,13,49,62,적음
2012-04-01 02:00:00,여름,예,예,흐림,14.76 도,17.43 도,76,11.0014,20,61,81,적음
2012-04-01 03:00:00,여름,예,예,흐림,13.94 도,16.66 도,81,8.9981,4,21,25,매우적음
2012-04-01 04:00:00,여름,예,예,흐림,13.94 도,17.43 도,81,6.0032,3,9,12,매우적음
2012-04-01 05:00:00,여름,예,예,흐림,13.94 도,17.43 도,81,6.0032,8,10,18,매우적음
2012-04-01 06:00:00,여름,예,예,흐림,14.76 도,17.43 도,76,8.9981,9,88,97,적음
2012-04-01 07:00:00,여름,예,예,흐림,14.76 도,17.43 도,71,8.9981,29,55,84,적음
2012-04-01 08:00:00,여름,예,예,흐림,14.76 도,18.18 도,76,6.0032,37,88,125,적음
2012-04-01 09:00:00,여름,예,예,흐림,14.76 도,17.43 도,81,8.9981,102,173,275,많음
2012-04-01 10:00:00,여름,예,예,흐림,16.40 도,20.45 도,71,7.0015,132,228,360,
2012-04-01 11:00:00,여름,예,예,흐림,16.40 도,20.45 도,71,12.998,180,271,451,
2012-04-01 12:00:00,여름,예,예,흐림,17.22 도,21.21 도,67,15.0013,187,258,445,
2012-04-01 13:00:00,여름,예,예,흐림,18.04 도,21.97 도,62,12.998,190,274,464,
2012-04-01 14:00:00,여름,예,예,흐림,19.68 도,23.48 도,55,15.0013,283,278,561,
2012-04-01 15:00:00,여름,예,예,맑음,20.50 도,24.24 도,55,16.9979,295,278,573,
2012-04-01 16:00:00,여름,예,예,맑음,21.32 도,25.00 도,52,16.9979,236,275,511,
2012-04-01 17:00:00,여름,예,예,맑음,21.32 도,25.00 도,55,19.0012,232,323,555,
2012-04-01 18:00:00,여름,예,예,맑음,21.32 도,25.00 도,52,19.9995,153,279,432,
2012-04-01 19:00:00,여름,예,예,맑음,21.32 도,25.00 도,55,15.0013,110,236,346,매우많음
2012-04-01 20:00:00,여름,예,예,흐림,20.50 도,24.24 도,59,15.0013,66,166,232,보통
2012-04-01 21:00:00,여름,예,예,흐림,20.50 도,24.24 도,59,11.0014,33,101,134,적음
2012-04-01 22:00:00,여름,예,예,비,20.50 도,24.24 도,63,7.0015,7,61,68,적음
2012-04-01 23:00:00,여름,예,예,비,18.86 도,22.73 도,72,0.0,10,53,63,적음
2012-04-02 00:00:00,여름,예,아니오,비,18.04 도,21.97 도,82,7.0015,6,11,17,매우적음
2012-04-02 01:00:00,여름,예,아니오,비,17.22 도,21.21 도,88,6.0032,0,5,5,매우적음
2012-04-02 02:00:00,여름,예,아니오,비,18.04 도,21.97 도,94,8.9981,2,3,5,매우적음
2012-04-02 04:00:00,여름,예,아니오,맑음,16.40 도,20.45 도,76,32.9975,2,2,4,매우적음
2012-04-02 05:00:00,여름,예,아니오,맑음,16.40 도,20.45 도,76,32.9975,2,22,24,매우적음
2012-04-02 06:00:00,여름,예,아니오,맑음,14.76 도,15.91 도,71,31.0009,6,104,110,적음
2012-04-02 07:00:00,여름,예,아니오,맑음,13.94 도,15.15 도,66,26.0027,12,294,306,매우많음
2012-04-02 08:00:00,여름,예,아니오,맑음,14.76 도,16.66 도,57,22.0028,36,553,589,
2012-04-02 09:00:00,여름,예,아니오,맑음,15.58 도,19.70 도,54,23.9994,52,265,317,매우많음
2012-04-02 10:00:00,여름,예,아니오,맑음,16.40 도,20.45 도,50,35.0008,85,119,204,보통
2012-04-02 11:00:00,여름,예,아니오,맑음,17.22 도,21.21 도,47,30.0026,81,128,209,보통
2012-04-02 12:00:00,여름,예,아니오,맑음,18.04 도,21.97 도,44,30.0026,100,181,281,많음
2012-04-02 13:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,36,19.9995,97,184,281,많음
2012-04-02 14:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,31,27.9993,127,141,268,많음
2012-04-02 15:00:00,여름,예,아니오,맑음,19.68 도,23.48 도,33,27.9993,132,192,324,매우많음
2012-04-02 16:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,34,22.0028,104,291,395,
2012-04-02 17:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,29,19.0012,128,601,729,
2012-04-02 18:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,27,16.9979,75,543,618,
2012-04-02 19:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,27,16.9979,66,428,494,
2012-04-02 20:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,31,11.0014,48,281,329,매우많음
2012-04-02 21:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,28,8.9981,24,214,238,보통
2012-04-02 22:00:00,여름,예,아니오,맑음,17.22 도,21.21 도,44,12.998,17,106,123,적음
2012-04-02 23:00:00,여름,예,아니오,맑음,18.04 도,21.97 도,35,11.0014,6,60,66,적음
2012-04-03 00:00:00,여름,예,아니오,맑음,16.40 도,20.45 도,43,8.9981,1,32,33,매우적음
2012-04-03 01:00:00,여름,예,아니오,맑음,15.58 도,19.70 도,46,15.0013,0,11,11,매우적음
2012-04-03 02:00:00,여름,예,아니오,맑음,14.76 도,17.43 도,53,11.0014,0,5,5,매우적음
2012-04-03 03:00:00,여름,예,아니오,맑음,15.58 도,19.70 도,46,0.0,0,3,3,매우적음
2012-04-03 04:00:00,여름,예,아니오,맑음,13.12 도,16.66 도,66,6.0032,0,1,1,매우적음
2012-04-03 05:00:00,여름,예,아니오,맑음,13.12 도,16.66 도,66,6.0032,2,25,27,매우적음
2012-04-03 06:00:00,여름,예,아니오,맑음,12.30 도,15.91 도,61,6.0032,2,98,100,적음
2012-04-03 07:00:00,여름,예,아니오,맑음,13.12 도,16.66 도,66,6.0032,14,327,341,매우많음
2012-04-03 08:00:00,여름,예,아니오,맑음,13.94 도,18.18 도,57,0.0,27,577,604,
2012-04-03 09:00:00,여름,예,아니오,맑음,17.22 도,21.21 도,38,6.0032,54,354,408,
2012-04-03 10:00:00,여름,예,아니오,맑음,18.04 도,21.97 도,33,0.0,77,142,219,보통
2012-04-03 11:00:00,여름,예,아니오,맑음,19.68 도,23.48 도,23,0.0,91,167,258,많음
2012-04-03 12:00:00,여름,예,아니오,맑음,21.32 도,25.00 도,25,0.0,101,230,331,매우많음
2012-04-03 13:00:00,여름,예,아니오,맑음,22.96 도,26.52 도,19,16.9979,120,225,345,매우많음
2012-04-03 14:00:00,여름,예,아니오,맑음,22.96 도,26.52 도,21,15.0013,120,191,311,매우많음
2012-04-03 15:00:00,여름,예,아니오,맑음,24.60 도,29.55 도,20,12.998,109,207,316,매우많음
2012-04-03 16:00:00,여름,예,아니오,맑음,25.42 도,30.30 도,21,11.0014,145,340,485,
2012-04-03 17:00:00,여름,예,아니오,맑음,25.42 도,30.30 도,17,12.998,123,634,757,
2012-04-03 18:00:00,여름,예,아니오,맑음,24.60 도,30.30 도,26,11.0014,139,661,800,
2012-04-03 19:00:00,여름,예,아니오,맑음,22.96 도,26.52 도,26,7.0015,98,460,558,
2012-04-03 20:00:00,여름,예,아니오,맑음,22.96 도,26.52 도,24,8.9981,54,325,379,
2012-04-03 21:00:00,여름,예,아니오,맑음,22.14 도,25.76 도,45,0.0,33,210,243,보통
2012-04-03 22:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,51,0.0,25,133,158,보통
2012-04-03 23:00:00,여름,예,아니오,맑음,20.50 도,24.24 도,59,0.0,13,66,79,적음
2012-04-04 00:00:00,여름,예,아니오,맑음,19.68 도,23.48 도,48,0.0,18,23,41,매우적음
2012-04-04 01:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,59,0.0,0,11,11,매우적음
2012-04-04 02:00:00,여름,예,아니오,맑음,18.86 도,22.73 도,51,0.0,0,5,5,매우적음
